Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7t2VGVXc2VxGB062e36uQy,RO7 3ALATOL,IMPORT//EXPORT,Marwan Moussa,2023-09-03,217500,0,false,,2025-04-27T19:44:23Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",The Basement Records,0.724,0.537,7,-10.957,1,0.267,0.609,0.00000106,0.731,0.697,139.971,4
spotify:track:2yesHMGbLDTKnvGkedEXjo,BOS EZAY,IMPORT//EXPORT,Marwan Moussa,2023-09-03,210541,0,false,,2025-04-27T19:44:21Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",The Basement Records,0.787,0.597,1,-8.192,1,0.0729,0.189,0.002,0.132,0.387,162.974,4
spotify:track:7bHLhelEYKQPnRPFmyzOyH,DKHOOL\\KHROOG,IMPORT//EXPORT,Marwan Moussa,2023-09-03,165511,0,false,,2025-04-27T19:41:22Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",The Basement Records,0.692,0.68,2,-8.177,1,0.362,0.536,0.0797,0.32,0.724,159.073,4
spotify:track:5Q7wSLrCf2z6isQqDuuqeY,AMOT ANA,مرحلة الإنكار,Marwan Moussa,2024-08-05,225714,0,false,,2025-04-27T19:41:15Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",The Basement Records,0.591,0.477,8,-8.206,0,0.0425,0.821,0.00797,0.143,0.369,146.154,4
spotify:track:6SBv0Z2UG5lkdJPWIarKj0,الدنيا ايه,الدنيا ايه,Wegz,2023-06-22,218718,25,false,,2025-04-27T05:57:59Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Takwene,0.732,0.485,10,-9.81,0,0.345,0.51,0.00000191,0.127,0.542,159.925,4
spotify:track:2ibQzwLwDgrFJ7Z5SRpoQX,Kaas - Freestyle,Kaas - Freestyle,Marwan Pablo,2019-06-17,172036,49,false,,2025-04-27T03:54:15Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Quality Clique,0.811,0.663,5,-7.884,1,0.283,0.00436,0,0.161,0.676,145.139,4
spotify:track:71NxDRVhiagwxQX1tyMzUR,Ya Salam,Beeny we Beenek,Marwan Moussa,2022-02-15,276000,35,false,,2025-04-27T03:38:54Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",The Basement Records,0.698,0.58,10,-9.844,0,0.289,0.344,0,0.536,0.207,173.988,4
spotify:track:5b9NxUTRD7tlbKPwamLshj,Dasani,Florida,Marwan Moussa,2021-01-01,192000,0,false,,2025-04-27T03:35:39Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",The Basement Records,0.952,0.236,4,-12.55,0,0.145,0.102,0,0.103,0.523,106.011,4
spotify:track:65BnqScEUQeNnZxIhNf5jb,SINdBAD,Sindbad,Marwan Pablo,2019-01-04,218666,55,false,,2025-04-27T03:34:42Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Quality Clique,0.747,0.774,3,-7.633,0,0.15,0.105,0.0000477,0.319,0.604,134.987,4
spotify:track:1UBV1JRYrzWwzmFsEQq3Ea,نهاية العالم,نهاية العالم,Marwan Moussa,2019-09-06,222000,43,true,,2025-04-27T03:24:20Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Blue Check Entertainment,0.733,0.906,1,-5.81,0,0.262,0.281,0,0.12,0.539,147.966,4
spotify:track:3a1KwPqJL6KPanIIQDOExQ,النظام,النظام,Marwan Moussa,2019-08-09,219167,29,true,,2025-04-27T03:11:22Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Blue Check Entertainment,0.735,0.8,10,-5.789,0,0.0658,0.261,0.00000628,0.0676,0.797,181.904,4
spotify:track:7sQFn0uN2Gimf8kRJRwCOt,مش هكذب عليك,مش هكذب عليك,Marwan Moussa,2019-07-26,268000,30,false,,2025-04-27T03:11:09Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Blue Check Entertainment,0.793,0.428,11,-14.65,0,0.117,0.606,0,0.101,0.486,118.159,4
spotify:track:4U7uW9KlqalDKu8ff9OyDm,Aloomek,Beeny we Beenek,Marwan Moussa,2022-02-15,306790,57,false,,2025-04-27T03:03:16Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",The Basement Records,0.84,0.327,6,-11.83,0,0.306,0.651,0,0.105,0.367,137.96,4
spotify:track:1ccv4yQDq8ouWV3fhwlVIX,Blue Moon,Dream with Dean,Dean Martin,1964,187210,55,false,,2025-04-23T11:12:42Z,"christmas,adult standards,big band,swing music",Legacy Recordings,0.416,0.0465,0,-15.565,1,0.0397,0.979,0.0000254,0.0978,0.236,134.045,4
spotify:track:3npe0zZwMvwPDrDy3ounLl,AMAN (Intro),آخر قطعة فنية,Marwan Pablo,2023-11-27,178026,43,true,,2025-04-17T14:07:13Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Quality Clique,0.631,0.714,5,-7.901,1,0.246,0.0299,0.0000593,0.325,0.288,87.013,4
spotify:track:3LIvkJqC0gMlyl3MZrOps1,Ab3ad Mada,Red Bull Mazzika Salonat,Marwan Pablo;Molotof,2024-10-31,185619,46,false,,2025-04-17T13:33:10Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Red Bull Egypt,0.694,0.72,9,-8.421,1,0.0386,0.276,0.00000221,0.127,0.493,130.022,4
spotify:track:1c7JhhUshd4nDkMJfFvVhP,BERKA (BONUS),MA3KOOS,HADY MOAMER;TUL8TE;R3;Tayeb Santo,2024-10-17,230654,36,false,,2025-04-16T17:24:16Z,"egyptian hip hop,arabic hip hop,egyptian pop",Leqleem,0.816,0.806,2,-8.164,1,0.09,0.0606,0,0.111,0.815,106.043,4
spotify:track:00f5qx5k4ywpdz2XMBY2O2,من سنين - Mn Sneen,كي.أوه (K.O),Karim Osama;Riff,2024-02-09,139206,40,false,,2025-04-16T17:03:11Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Sony Music Entertainment,0.666,0.675,5,-8.353,0,0.188,0.511,0.0000117,0.164,0.343,100.062,4
spotify:track:25hi5tqJf1GfveyaopWZbF,Mish Aflam,"Jdeed, Vol. 1",Al Nather;Shabjdeed;Lady,2019-01-15,186044,36,true,,2025-04-16T14:39:48Z,"arabic hip hop,egyptian hip hop,krautrock",BLTNM,0.745,0.644,5,-9.036,1,0.104,0.518,0,0.373,0.52,104.002,4
spotify:track:7tGfmxSnBNZjZmOkjGqsbH,Arab Milan 2 (ف أي Zona),Arab Milan 2 (ف أي Zona),One ZizO,2022-12-29,173333,27,true,,2025-04-16T11:38:01Z,"egyptian hip hop,arabic hip hop",3500112 Records DK,0.766,0.741,11,-7.725,1,0.237,0.517,0.0000467,0.0924,0.79,144.11,4
spotify:track:76gcXhY3Zv6wW0BTe9nHJo,TIL FURTHER NOTICE (feat. James Blake & 21 Savage),UTOPIA,Travis Scott;James Blake;21 Savage,2023-07-28,314836,75,true,,2025-04-12T14:48:07Z,rap,Cactus Jack/Epic,0.65,0.659,3,-6.522,0,0.123,0.174,0.00772,0.126,0.154,76.985,4
spotify:track:6FWkPfUs133WdtCoyMU8KX,هل لك سر عند الله,هل لك سر عند الله,Mishari Rashid Alafasy,2024-04-09,105650,39,false,,2025-04-07T05:02:37Z,sholawat,Alfan Music,0.417,0.102,3,-10.474,0,0.04,0.87,0,0.104,0.426,107.306,4
spotify:track:1EJZdmYYP7KGtzfGGHpzDQ,الله عطانا,قمري,Mishari Rashid Alafasy,2015-07-01,164838,16,false,,2025-04-07T03:42:33Z,sholawat,Alfan Music,0.413,0.19,10,-9.664,0,0.0323,0.853,0,0.235,0.322,118.236,5
spotify:track:5oayRbNxGsXfgBNZ6ab3n1,أيا من يدعي الفهم,أيا من يدعي الفهم,Mishari Rashid Alafasy,2022-11-02,244041,58,false,,2025-04-07T03:42:31Z,sholawat,Alfan Music,0.6,0.234,11,-9.322,0,0.174,0.848,0,0.101,0.606,148.117,3
spotify:track:6iHXsCGRFLOTu6gse4aYtZ,المصطفى,ألبوم مشاري العفاسي 2020,Mishari Rashid Alafasy,2020-05-07,200145,49,false,,2025-04-07T03:42:29Z,sholawat,Alfan Music,0.319,0.288,8,-8.348,0,0.0344,0.874,0,0.186,0.452,172.462,4
spotify:track:337kcYVjYXdLBItCw9ry3b,Overseas,Home Alone 2,D-Block Europe;Central Cee,2021-11-19,222154,68,true,,2025-04-03T17:22:47Z,"grime,uk drill,drill,uk grime",D-Block Europe,0.838,0.623,8,-7.524,0,0.354,0.532,0,0.307,0.811,135.935,4
spotify:track:74VR3AkGPhbYXnxcOYa16x,Strangers In The Night,Strangers In The Night (Expanded Edition),Frank Sinatra,1966-05,157866,75,false,,2025-03-31T01:54:04Z,"christmas,big band,adult standards,swing music,jazz,vocal jazz",FRANK SINATRA DIGITAL REPRISE,0.259,0.473,5,-8.275,1,0.0295,0.592,0,0.201,0.539,90.348,4
spotify:track:6Yk3zs9ZAYaOFBxZ8FSyBF,Marbah,Marbah,Shabjdeed;Shabmouri,2019-07-04,222000,45,true,,2025-03-30T19:48:52Z,"arabic hip hop,egyptian hip hop",BLTNM,0.753,0.379,7,-12.01,0,0.335,0.466,0.00126,0.111,0.0792,139.981,4
spotify:track:1Yv6PMPkvLdCIFbm9kanaz,Autumn Leaves - Remastered 1999,Where Are You? (Remastered / Expanded Edition),Frank Sinatra,1957-09,172866,56,false,,2025-03-30T18:36:06Z,"christmas,big band,adult standards,swing music,jazz,vocal jazz",Capitol Records,0.216,0.105,2,-17.766,0,0.0319,0.868,0.0000484,0.181,0.0774,81.422,4
spotify:track:3WUrF9lZ4QcRIbHauKD7Al,"Chopin: 12 Études, Op. 10: No. 4 in C-Sharp Minor","Chopin: Études, Op. 10 & 25",Frédéric Chopin;Nikolai Lugansky,2000-01-01,119560,15,false,,2025-03-18T00:04:24Z,"classical piano,classical,impressionism",Warner Classics International,0.273,0.21,1,-20.687,0,0.0318,0.985,0.914,0.152,0.52,170.428,4
spotify:track:2Dd2zfTpZ4zgqWeCTTi2by,"24 Préludes, Op. 28: No. 4, Largo",Chopin: Préludes,Frédéric Chopin;Alexandre Tharaud,2008-02-08,131200,55,false,,2025-03-17T23:58:50Z,"classical piano,classical,impressionism",harmonia mundi,0.427,0.0164,5,-25.933,1,0.0488,0.991,0.866,0.116,0.0364,111.902,5
spotify:track:7n92QzQomRCLlciO14X0kd,"Nocturne en Mi Bémol Majeur, Op. 9 No. 2","Chopin: Nocturnes, Vol. 1",Frédéric Chopin;Luis Fernando Pérez,2010-05-18,268426,61,false,,2025-03-17T23:58:43Z,"classical piano,classical",Mirare,0.427,0.0451,3,-24.698,1,0.041,0.99,0.913,0.112,0.0707,119.78,3
spotify:track:1Xf4sNtMKc1xiUhuIPAUg2,"Prélude in E minor, Op. 28, No. 4",The Pianist (Original Motion Picture Soundtrack),Frédéric Chopin;Janusz Olejniczak,2002-07-17,146760,61,false,,2025-03-17T23:58:15Z,"classical piano,classical",Sony Classical,0.388,0.00269,4,-32.97,0,0.0516,0.995,0.869,0.063,0.0397,63.386,4
spotify:track:2d6ml9Qkx8r4EjuUyrdpRV,"Nocturne No. 1 in B-Flat Minor, Op. 9 No. 1",Chopin: Nocturnes,Frédéric Chopin;Maurizio Pollini,2005-01-01,286986,64,false,,2025-03-17T23:58:07Z,"classical piano,classical",Deutsche Grammophon (DG),0.261,0.0149,1,-27.528,1,0.0419,0.992,0.897,0.102,0.0382,75.296,4
spotify:track:61YM5SkqqeUjIBL7It56cs,Nocturne Op. 9 No. 2,JUST THE BEST MUSIC Vol. 2 Solo Piano Relax Playlist,Frédéric Chopin;Olga Bordas,2015-01-21,302269,64,false,,2025-03-17T23:57:57Z,"classical piano,classical",RELAXINGMUSIC,0.446,0.0146,10,-31.047,1,0.12,0.991,0.945,0.116,0.0815,137.697,1
spotify:track:3q0PzJzDs16vYTY8Xz5z2B,"Nocturne No. 19 in E Minor, Op. 72 No. 1",Celebration of Chopin: Encore!,Frédéric Chopin;Benjamin Grosvenor,2024-12-16,241986,35,false,,2025-03-17T23:57:52Z,"classical piano,classical",UME - Global Clearing House,0.309,0.00735,4,-30.904,0,0.0361,0.991,0.952,0.0968,0.0924,65.879,4
spotify:track:2MSgFefjK0T7Iwjvr3OKqV,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.","Chopin: Piano Sonata No. 2, Nocturnes, Barcarolle & Scherzo",Frédéric Chopin;Mikhail Pletnev,2000-01-01,266200,69,false,,2025-03-17T23:54:19Z,"classical piano,classical",Warner Classics,0.225,0.0047,1,-30.928,0,0.0509,0.992,0.881,0.0722,0.186,163.665,4
spotify:track:71MpmxCJ1TW05c7Fvv1SfI,"Waltz No. 19 in A minor, Op. posth.","Chopin: Waltzes, etc.",Frédéric Chopin;Peter Jablonski,1995-01-01,132666,64,false,,2025-03-17T23:54:13Z,"classical piano,classical",Decca Music Group Ltd.,0.308,0.0261,9,-37.242,0,0.042,0.984,0.928,0.0749,0.148,69.156,4
spotify:track:1cdQIHMVCeGxupiraGwMzH,show me // something,show me // something,Gianni´s Humble,2023-12-11,201428,51,false,,2025-03-16T02:07:48Z,"jazz house,jazz",'94 Sounds LLC / 10K Projects,0.679,0.703,8,-8.168,1,0.0536,0.0278,0.437,0.189,0.357,144.004,4
spotify:track:4VQNCzfZ3MdHEwwErNXpBo,All Eyez On Me (ft. Big Syke),All Eyez On Me,2Pac;Big Syke,1996-02-13,307773,83,true,,2025-02-27T23:50:13Z,"old school hip hop,gangster rap,west coast hip hop,g-funk,hip hop","Amaru Entertainment, Inc./Interscope Records",0.872,0.723,1,-5.968,1,0.247,0.0293,0,0.327,0.843,93.279,4
spotify:track:2aCd0Ulx6YIIhRAbhQnK3B,Babydoll x The perfect girl,Babydoll x The perfect girl,Ren,2023-05-23,93701,0,false,,2025-02-27T08:33:04Z,,Ren&Notenn,0.482,0.712,8,-8.265,1,0.0712,0.111,0.00175,0.695,0.771,137.644,4
spotify:track:4n7IYAmrAFXjoKgxwBdOtI,Stereo Love (Hardstyle Remix),Stereo Love (Hardstyle Remix),Rick.staneke;Dj Rikkert;jessedekreij,2022-08-22,221414,0,false,,2025-02-21T22:09:29Z,hardstyle,Stereo Love (Hardstyle Remix),0.233,0.758,9,-6.702,1,0.079,0.201,0.000387,0.212,0.174,150.664,4
spotify:track:30WYlOTUkGayw4Qo4Y9sYX,Ebb Tide,Mask of the Muse,Ben Flocks,2019-08-16,186080,52,false,,2025-02-17T16:52:25Z,jazz,West Cliff Records,0.179,0.211,5,-11.936,1,0.0326,0.896,0.76,0.431,0.231,174.248,3
spotify:track:5b7OgznPJJr1vHNYGyvxau,Fly Me To The Moon (In Other Words),Sinatra/Basie: The Complete Reprise Studio Recordings,Frank Sinatra;Count Basie,1962-12-10,147000,76,false,,2025-02-17T16:42:47Z,"christmas,big band,adult standards,swing music,jazz,vocal jazz",FRANK SINATRA DIGITAL REPRISE,0.668,0.26,7,-14.256,1,0.0523,0.453,0,0.0621,0.368,119.416,4
spotify:track:16u1uzODmSjeiT0lLSKWTy,MOZZA,مرحلة الإنكار,Marwan Moussa,2024-08-05,148767,0,false,,2025-02-13T14:45:02Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",The Basement Records,0.702,0.774,1,-9.132,1,0.186,0.792,0.00923,0.267,0.417,105.014,4
spotify:track:19Kw7s5Fz9hnLa6oHBsoOv,SAWA,TESH SHABAB,TUL8TE;SARAH,2024-02-22,109931,47,false,,2025-02-13T12:04:25Z,"egyptian hip hop,egyptian pop,arabic hip hop","Vinyl Entertainment, a Division of RaxRecords Music Group",0.573,0.436,4,-10.711,0,0.0323,0.876,0.0121,0.0775,0.24,110.977,4
spotify:track:3lkbtajTLewHXW99z4qzd5,TOOLATE,TESH SHABAB,TUL8TE,2024-02-22,145500,47,false,,2025-02-13T12:01:29Z,"egyptian hip hop,egyptian pop,arabic hip hop","Vinyl Entertainment, a Division of RaxRecords Music Group",0.445,0.615,10,-9.187,0,0.217,0.625,0.00000832,0.112,0.552,125.776,1
spotify:track:0Ulz2wRI9BVaeqn38NVj1y,We Flex,We Flex,Intomymind;DizzyTooSkinny;Shady;8lind,2021-11-08,228661,0,true,,2025-02-07T16:13:53Z,"egyptian hip hop,arabic hip hop,egyptian pop",WKS LTD,0.643,0.53,10,-8.149,0,0.0547,0.0467,0,0.226,0.25,99.968,4
spotify:track:4dd7hkuqTSkpSrEkhEB4YV,Love In Portofino,Love In Portofino,Dalida,1959-12-01,182253,60,false,,2025-02-07T11:50:23Z,"variété française,chanson",Universal Music Division Barclay,0.344,0.263,8,-11.472,0,0.0348,0.71,0,0.139,0.498,179.17,4
spotify:track:7ADt67nRewsfODDmCuhtQl,ليه بنخبي و مش بنقول,كوكتيل غنائي للفنان تووليت حصرياً لحبايب قلبي,TUL8TE,2024-07-25,189320,62,false,,2025-02-05T22:20:20Z,"egyptian hip hop,egyptian pop,arabic hip hop",MDLBEAST Records,0.747,0.657,10,-8.184,0,0.0471,0.282,0.0131,0.111,0.648,144.209,4
spotify:track:3J2WUEn6oFN8eDPZov7w9I,deep in it,deep in it,berlioz;Ted Jasper,2023-03-10,154862,2,false,,2025-02-03T11:46:25Z,"jazz house,jazz",berlioz,0.567,0.415,3,-11.901,0,0.0499,0.972,0.885,0.0999,0.273,118.967,4
spotify:track:2qBmtZnPSQouvADmqaHKxk,Million Years Ago,25,Adele,2015-11-20,227065,66,false,,2025-02-01T21:26:20Z,soft pop,XL Recordings,0.72,0.274,1,-7.623,0,0.0276,0.742,0,0.11,0.179,105.929,4
spotify:track:4xunzWgP8Dson9yaoOcBZ8,Sway,BD Music Presents Dean Martin,Dean Martin,2007-06-25,164986,49,false,,2025-01-31T11:35:39Z,"christmas,adult standards,big band,swing music",BDMUSIC,0.603,0.224,7,-13.342,0,0.0376,0.75,0.00000135,0.0701,0.583,119.664,4
spotify:track:2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,A Winter Romance,Dean Martin,1959-01-01,117146,64,false,,2025-01-31T11:27:23Z,"christmas,adult standards,big band,swing music",Capitol Records,0.451,0.241,1,-14.014,1,0.0352,0.912,0.00000266,0.175,0.698,134.009,4
spotify:track:3x6wVKXfCm85Pw7gYo0rqq,That's Amore,The Capitol Years,Dean Martin,1989-01-01,188266,56,false,,2025-01-30T19:05:00Z,"christmas,adult standards,big band,swing music",Capitol Records,0.407,0.17,10,-13.409,1,0.0341,0.76,0,0.0737,0.577,124.047,4
spotify:track:3oD7SPWarnwIvMHy0A3bAE,LAMA BETETGANEN,TESH SHABAB,TUL8TE,2024-02-22,169500,37,false,,2025-01-28T18:57:18Z,"egyptian hip hop,egyptian pop,arabic hip hop",Abu Recordings,0.818,0.831,5,-5.296,1,0.0417,0.696,0.000738,0.16,0.883,135.959,4
spotify:track:3M0lSi5WW79CXQamgSBIjx,Swim,Chase Atlantic,Chase Atlantic,2017-10-04,228786,87,true,,2025-01-25T06:37:08Z,,Warner Records,0.666,0.542,8,-6.429,1,0.0392,0.27,0,0.0765,0.0771,120.134,4
spotify:track:7KOY14bNmNOdeNjkFsc0Q0,Timeless - Slowed + Reverb,Timeless,skyemane;Sapphink,2024-10-07,285389,42,true,,2025-01-25T06:37:07Z,,"skyemane, Sapphink",0.77,0.666,11,-8.635,0,0.0353,0.0314,0.00000383,0.0861,0.136,106.798,4
spotify:track:1Es7AUAhQvapIcoh3qMKDL,Timeless (feat. Playboi Carti),Timeless,The Weeknd;Playboi Carti,2024-09-27,256000,14,true,,2025-01-25T06:37:04Z,rage rap,XO / Republic Records,0.769,0.722,11,-5.485,0,0.0507,0.0584,0.00000256,0.111,0.57,119.973,4
spotify:track:32XfunqeIBVB5XhvRzGjsn,LAMA BETETGANEN,TESH SHABAB,TUL8TE,2024-02-22,169500,59,false,,2025-01-22T13:37:07Z,"egyptian hip hop,egyptian pop,arabic hip hop","Vinyl Entertainment, a Division of RaxRecords Music Group",0.818,0.83,5,-5.296,1,0.0416,0.696,0.000738,0.16,0.889,135.959,4
spotify:track:66AGXOI1NENOCWVGuERCqa,Fel Galeed,Placebo,Lege-Cy,2024-01-04,187373,54,false,,2025-01-14T18:00:57Z,"egyptian hip hop,arabic hip hop,egyptian pop",Takwene,0.589,0.731,3,-5.771,0,0.0739,0.609,0.0000049,0.393,0.657,119.947,4
spotify:track:2hP83tdgkvVWfnrAMaPLQt,مفيش عصفور بيعادي نسور,مفيش عصفور بيعادي نسور,محمد البصيلي,2024-11-06,200040,12,false,,2025-01-14T18:00:44Z,"mahraganat,khaleeji,egyptian pop,dub",محمد البصيلي,0.75,0.923,0,-4.248,0,0.0804,0.219,0,0.398,0.619,119.906,4
spotify:track:7gbxlFi1JhGCCNOJPwdUQ1,زميلي كداب,زميلي كداب,Eslam Kabonga;كلوشه,2024-11-12,377126,35,false,,2025-01-14T18:00:37Z,"mahraganat,dub,egyptian pop",Thanks - Music,0.804,0.86,0,-1.922,1,0.0478,0.303,0.00000321,0.348,0.86,107.013,4
spotify:track:11dHZLY9Rfz8mPnydmSzwY,لما تضلم,لما تضلم,Eldab3,2020-08-27,166874,24,true,,2025-01-14T06:18:22Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",eldab3,0.91,0.261,4,-13.05,0,0.216,0.173,0.0224,0.09,0.304,94.01,4
spotify:track:4zFqOjoUC4aJyD9V7npWNH,EMSHI,Wrangler Beda,ZIAD ZAZA,2023-02-28,220235,49,false,,2025-01-14T05:09:03Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Global,0.684,0.437,6,-9.195,0,0.0342,0.497,0.269,0.273,0.175,85.015,4
spotify:track:0kJa375yREkEv5W3Ldec7z,ATTA3,ATTA3,Lella Fadda;Abyusif,2024-07-12,146929,48,false,,2025-01-14T05:01:07Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Lella Fada,0.841,0.573,0,-8.444,1,0.0591,0.095,0.000167,0.437,0.83,111.022,4
spotify:track:5wQbMKn21YLtviGNWFmhpV,OGRA,OGRA,Xander Ghost;Marwan Pablo,2023-03-02,213158,51,false,,2024-12-08T16:09:24Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",The Basement Records,0.703,0.587,11,-9.97,0,0.0599,0.476,0.00568,0.118,0.17,115.028,4
spotify:track:6AQ9jCRVpOHBbNslEm3ndk,Ich Liebe Es,آخر قطعة فنية,Marwan Pablo;A.L.A,2023-11-27,167286,45,false,,2024-12-08T16:09:15Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat,moroccan rap,moroccan pop",Quality Clique,0.897,0.658,7,-6.059,0,0.081,0.301,0.00166,0.117,0.739,115.055,4
spotify:track:2rTyn90zxRJdSRxy7ptEEb,DDDD,آخر قطعة فنية,Marwan Pablo,2023-11-27,135669,47,false,,2024-12-08T16:09:12Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Quality Clique,0.78,0.644,1,-7.519,1,0.0642,0.116,0.00000241,0.113,0.0661,145.015,4
spotify:track:0SD4r13aWNQCxHYnpzMBDc,3ayz Fin,3ayz Fin,Marwan Pablo,2018-04-25,212432,0,false,,2024-12-04T23:32:44Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Quality Clique,0.625,0.634,10,-7.89,0,0.148,0.0249,0.691,0.151,0.278,147.947,4
spotify:track:1wetPexa7Uyfz6pWaltdEA,Gaw Br2,Dah Msh Rap,Abyusif,2013-01-01,156734,45,false,,2024-12-04T22:49:52Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Abyusif,0.633,0.833,1,-3.547,1,0.201,0.0964,0.0000232,0.117,0.336,97.686,4
spotify:track:3j5XyebVOoFAG7i2b5rAub,3azra2eel,Wa7ed Wa7ed,Abyusif,2018-07-15,164757,48,false,,2024-12-04T22:40:55Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Abyusif,0.682,0.866,11,-6.271,0,0.391,0.419,0,0.566,0.817,93.54,4
spotify:track:7AzlLxHn24DxjgQX73F9fU,No Idea,Heaven Or Hell,Don Toliver,2020-03-13,154424,84,false,,2024-12-01T16:01:34Z,,We Run It Ent./Cactus Jack/Atlantic,0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,4
spotify:track:2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),HEROES & VILLAINS,Metro Boomin;Future;Don Toliver,2022-12-02,199920,86,true,,2024-12-01T16:01:33Z,"rap,trap",Republic Records,0.573,0.668,7,-4.356,0,0.0467,0.189,0.0000401,0.109,0.145,87.973,4
spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,No Pole,Love Sick (Deluxe),Don Toliver,2023-02-28,187613,89,true,,2024-12-01T16:01:29Z,,Cactus Jack / Atlantic,0.328,0.631,5,-5.169,0,0.0465,0.0714,0,0.567,0.382,85.262,4
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),HEROES & VILLAINS,Metro Boomin;Travis Scott;Young Thug,2022-12-02,194786,84,true,,2024-12-01T15:15:40Z,"rap,melodic rap,trap",Republic Records,0.765,0.552,1,-7.524,0,0.309,0.175,0,0.193,0.492,119.476,4
spotify:track:1jKXjxMWlq4BhH6f9GtZbu,TORE UP,HARDSTONE PSYCHO,Don Toliver,2024-06-14,126986,80,true,,2024-12-01T15:12:21Z,,Cactus Jack / Atlantic,0.534,0.819,11,-4.329,1,0.038,0.0012,0.0011,0.112,0.0806,154.994,4
spotify:track:3UYVG7qUZEghr6kOrWtpML,Mat,Mat,El Waili,2020-03-24,183657,0,false,,2024-12-01T15:12:15Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Modissa - EL Waili,0.789,0.516,7,-9.471,1,0.0361,0.647,0.751,0.112,0.475,114.98,4
spotify:track:361FgPnhdBh4y4l4uIuKW9,NATARQA,EZ,ZIAD ZAZA;TURK,2024-09-05,121621,43,false,,2024-12-01T15:12:09Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Global,0.799,0.538,0,-8.091,0,0.23,0.42,0.00234,0.0946,0.332,148.085,4
spotify:track:0BxE4FqsDD1Ot4YuBXwAPp,505,Favourite Worst Nightmare,Arctic Monkeys,2007-04-22,253586,90,false,,2024-12-01T13:07:09Z,"indie,garage rock",Domino Recording Co,0.526,0.866,0,-5.822,1,0.0568,0.00287,0.0000778,0.0945,0.248,140.266,4
spotify:track:5ETFNSZAqO6A66VrgXkd6v,KARMA,7OB&KASHAT,Marwan Pablo;Abyusif,2024-11-29,174902,60,false,,2024-12-01T13:06:38Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Quality Clique,0.75,0.777,4,-5.613,0,0.0617,0.259,0,0.404,0.635,122.013,4
spotify:track:1FkJ5Jq5gnW7hPoXWJDKlr,TUTU,7OB&KASHAT,Marwan Pablo;Abyusif,2024-11-29,164050,44,true,,2024-12-01T13:06:34Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Quality Clique,0.753,0.798,2,-5.121,1,0.23,0.00766,0.0000539,0.311,0.602,158.039,4
spotify:track:21TIB9PQeyzA0PG2BZHU3a,SMCKDAT,7OB&KASHAT,Marwan Pablo;Abyusif,2024-11-29,161750,46,false,,2024-12-01T13:06:30Z,"egyptian hip hop,arabic hip hop,egyptian pop,mahraganat",Quality Clique,0.664,0.668,2,-6.792,1,0.115,0.0185,0.00000248,0.2,0.38,125.038,4
